event_id_cnty,event_date,year,country,notes,note_hash
DEU27254,2026-03-05,2026,Germany,"On 5 March 2026, 25 students staged a protest in Dobeln (Sachsen) against the reintroduction of the compulsory military service. The protest was part of a nationwide school strike called by the School Strike Against Conscription (Schulstreik gegen Wehrpflicht) initiative, focusing on opposition to mandatory service and military buildup.",2f6f03d4f69e14be580c3ee43fc70faf2c2e01ad3c543f94958d6614c40fdb20
ITA19860,2023-05-07,2023,Italy,"On 7 May 2023, people took to the streets of Piacenza (Emilia-Romagna, Piacenza) to protest against all wars and the increase in military spending greenlit by the Italian government.",b3d36c18ed6d8fccd36e9042d560c06c0c6b8d25a9778125cf0ea4128c45b610
DEU15151,2023-03-09,2023,Germany,"On 9 March 2023, at the call of IGM, around 150 employees of the metal industry gathered in front of the Gewerkschaftshaus in Witten to demand lower electricity prices for their industry.",4921f39bc56058cd5491c5b572586e1d8da7c9f36a7c31b892c01cbb54fd6ad3
ESP11274,2022-08-16,2022,Spain,"On 16 August 2022, citizens held a protest in Aviles (Asturias) against the new ordinance regulating animal possession, protection, and welfare, and demanded more spaces for canine leisure.",3e94d26977e3adeeee2a1557034491ea78bec77041799fb2f4ef608436f90a3a
SRB4029,2025-02-07,2025,Serbia,"On 7 February 2025, health workers gathered in front of the Health Center in Nis to observe 15 minutes of silence as part of the 'Serbia, Stop' campaign, with an aim to honor the 15 victims who lost their lives following the collapse of the concrete canopy at the Novi Sad's train station and demand accountability for this tragic event.",f20a6196f28b849e9c57cb7d0858fcee57c6a693a21764eba1d148bb75cf6477
BGR2534,2022-07-28,2022,Bulgaria,"On 28 July 2022, road construction workers protested in Veliko Tarnovo, blocking the Ruse-Svilengrad road, as they demand that their unpaid salaries for completed construction work be paid. Three-day protests have been organized nationwide and the protesters have announced a wider blockade of the road system in the upcoming months.",409e9531983e6b12c131b9c4dbc309215c038f3eef8e7fec3db2e0e43273d022
DEU14796,2023-02-22,2023,Germany,"On 22 February 2023, overnight, people affiliated with FFF gathered in front of the Nossener Bridge thermal power station and the State Chancellery in Dresden (Sachsen, Dresden), calling for a coal phase-out in Eastern Germany, and projecting political slogans onto the building.",3afb1bc40955cf4826397e57bf2a65debe16b1c807c976a980febf8437f18823
DEU19828,2024-01-27,2024,Germany,"On 27 January 2024, around 400 people took part in a protest in Sangerhausen (Sachsen-Anhalt) against right-wing extremism. The protest was prompted by concerns over a secret meeting between AfD representatives and other far-right activists, discussing mass deportations of individuals with German citizenship and migrant background, leading to a heightened awareness and mobilization against far-right ideas in various cities.",d48848cbe366f89c40cbec55e18c64372f2d960584e846b56650c731f5ff38a9
DNK829,2021-05-20,2021,Denmark,"On 20 May 2021, the Hard Line (Stram Kurs) party activists including the party leader, staged an anti-Islamic demonstration in Odense over the freedom of speech issues in relation with the drawings of Prophet Muhammad. Police personnel were present at the venue of protest.",bcb4fe42f487b282025e9ca28e97e051cdd7200bdf675b52f3134285aaa12969
FRA33092,2024-04-29,2024,France,"On 29 April 2024, around 100 people staged a demonstration in Beauvais (Hauts-de-France), to protest against increased traffic at Beauvais-Tille airport. The participants used whistles, pots and pans, and sirens.",f3b16d0d3710cb40ca8c862780873a4461d470eac620195a1c225691f2dcaaba
ITA3193,2020-08-03,2020,Italy,"On 3 August 2020, eleven 'Industrie Meccaniche Siciliane' workers gathered outside the Town Hall in Priolo Gargallo (Siracusa, Sicilia) to protest against a court's verdict that doesn't recognize them the rights and benefits after being exposed to asbestos. They started the protest on 6 July 2020, and they have been gathering outside the Town Hall every day since then.",f847eee4403652f71a4f296517da5d2f3461cd8a5c454b4f67070f9d67d2c2a7
LUX161,2024-05-01,2024,Luxembourg,"On 1 May 2024, on the occasion of International Workers' Day, at the call of OGBL, an unknown number of people rallied in Luxembourg (Luxembourg) to call for a more egalitarian taxation system and for an end of housing policies that favored landlords. The trade union's president insisted that trade unions remained vigilant and would not hesitate to take action if social gains were attacked.",c89a87257e0a1781ca2a596243b6f8d4a4faf11748da585dee64e1f388ad7ea6
ROU1843,2022-01-21,2022,Romania,"On 21 January 2022, tens of unionized workers of the aluminum industry protested outside the government building in Bucharest, demanding measures to decrease industrial price of energy, citing increasing production costs.",508b82536ab087f834ae4ccd3e75f4935f2c2e52ca5f5303a15e33813849ff4b
DEU17229,2023-09-18,2023,Germany,"On 18 September 2023, Last Generation members gathered and blocked traffic at Hallesches Ufer/Mehringdamm and Kotti/Adalbertstrasse, in Berlin - Friedrichshain-Kreuzberg to call for climate protection. Police officers intervened to remove the demonstrators who glued themselves to the road.",cd1268c1b84c05670b63dabc1ac0d4edbb73e190afcc103900d8f14ed5e5908b
ESP19913,2025-02-21,2025,Spain,"On 21 February 2025, workers of the Welfare Consortium held a protest inside the regional Council in Girona (Cataluna) to demand the implementation of the 35-hour work week, which had already been approved in an agreement during the summer. The protest took place during a Council of Mayors meeting, where workers read a manifesto urging the enforcement of the agreement.",1f2cd4ee10eaa32ad0cd197248da3e4c1c347840f10bcbc1683d09e96afba40c
ESP5348,2021-05-10,2021,Spain,"On 10 May 2021, around 60 BBVA bank workers gathered in Ourense to protest the announced collective dismissals affecting around 3800 job positions at the national level. The CCOO and UGT trade unions were involved in the protest.",f7fca741f20e7856f8b2a7765fd22f201956dadd6d2af4202953e13a2d8bb08a
DEU19390,2024-01-21,2024,Germany,"On 21 January 2024, 800 to 1,000 people staged a protest in Neubrandenburg (Mecklenburg-Vorpommern), advocating against the AfD. The protest was prompted by concerns over a secret meeting between AfD representatives and extremists, discussing mass deportations of individuals with German citizenship and migrant background, leading to a heightened awareness and mobilization against right-wing ideologies in various cities.",89c3e5396cb5ca287a32ebc08dd3e6f1c9180581236cf7543ad9ac321ecc6800
DNK1581,2022-05-01,2022,Denmark,"On 1 May 2022, demonstrators, including trade union activists, marched in Aalborg to mark the Labour Day and in support of workers' rights.",25f80c09d3888fa751d5649aa55b7ce3a38b525a054b569377932b285a2eb9f6
GRC5048,2024-02-07,2024,Greece,"On 7 February 2024, ahead of the mass rally against the government's draft bill allowing the establishment of private universities, a small group of students unfurled a banner at Syntagma square, Athens - Central Athens, before they were encircled by DRASI police officers. Police detained 8 students.",c9ad0c21a8c5d41b0d7f2041dea4d5fb17ec6474a0c47f3a11956b1f1bd7c183
DEU16440,2023-06-26,2023,Germany,"On 26 June 2023, 8 members of ALG demonstrated and slowed down traffic at Kaiserdamm in Berlin - Charlottenburg-Wilmersdorf to call for climate protection.",455243c5a97e12bbd0b55ce16ff6724af407f7cf63939f1bec89c378734150f7
ITA2652,2020-07-01,2020,Italy,"On 1 July 2020, trade union SI Cobas staged a protest outside a logistics company's branch in Modena (Modena, Emilia-Romagna) against the dismissal of two employees, caused by an argument between the two.",594dec7d0d9b058e4b75b6f353e09720130a9af6749ffcd8438fa9fe8e2e03d1
ESP23969,2026-02-01,2026,Spain,"On 1 February 2026, at the call of NAC, people protested in Arrecife (Canarias) to demand an end to the abuse of hunting dogs, claiming that they suffered from abandonment, mistreatment, and death every year once they were no longer considered 'useful' to hunters at the end of the hunting season.",fcdd77a012170de625f7760dedc8b911b5ce30879b8328ffbc336ed7cc0c5d3d
MDA389,2019-08-23,2019,Moldova,"On 23 August 2019, at least 4 members of the unionist party USB: Save Basarabia Union protested outside the Presidency building in Chisinau, denouncing the effects of the Ribbentrop-Molotov pact on the Basarabia region.",ed921c7c520215ade550640f7a091d62b44c28de06d18c2b5e229c7e8e989e6a
ITA10221,2021-07-17,2021,Italy,"On 17 July 2021, a group of Animal Save Movement activists gathered with banners outside the Zoo Quark pet store in Salerno to protest against the selling and purchasing of animals. They claimed that animals' life should be free.",36e8ecc49a1ebcbe92ac2b6912f1ed01c967fe42c52fd7bc6f0dec8935f10a2a
SRB6271,2025-09-28,2025,Serbia,"On 28 September 2025, SNS supporters gathered in Pecinci to express support for the government and oppose student-led protests and blockades.",d478acd3df1b6367fe9795ba6ea11fb892a6840463d0297969100ac7d0f3e6b8
ITA23237,2024-06-04,2024,Italy,"On 4 June 2024, as part of a national demonstration and at the call of the local branches of FILCAMS-CGIL, FISASCAT-CISL, and UILTUCS-UIL, a large group of striking catering services workers employed by companies belonging to employer associations ANIR and ANGEM demonstrated in Lucca (Toscana) to demand the renewal of their expired collective contract and protest against employer associations ANIR and ANGEM, which are opposing trade unions in their demands concerning the labor contract's update and renewal.",78c421a4a15230d1f4989720a1ad09fa99fea40d1f10a412075d4d4ba031a1b8
SRB4552,2025-03-09,2025,Serbia,"On 9 March 2025, around 20 residents of Novogradska Street protested outside the former military barracks 'Jakub Kuburovic' in Belgrade - Zemun. They opposed the construction of a large residential and commercial complex, which aims to relocate families of former military personnel who have lived there since 1992.",c11510b36a59452636717f1845cffeb0e5d2fcba6966c449c94ff5998f53ccf5
FRA21739,2023-02-02,2023,France,"On 2 February 2023, a dozen parents of students gathered for a protest in front of their school in La Ferriere-sur-Risle, against the decision to close a kindergarten class.",1b9368be3351bd77da9e76df6e7ce705b127b43fb9fcf152754b133147f48937
FRA20170,2022-11-13,2022,France,"On 13 November 2022, 100 people, including members of the collectives 'La Deroute des routes' and 'SOS Oulala', gathered in Grabels, to demonstrate against the construction of the Montpellier road project LIEN (liaison intercantonale d'evitement du nord).",31559dd29275d708bc50ef7be67f56e4e7ddac3300a38f9dfca3ea5c33608dc2
DNK3104,2026-01-24,2026,Denmark,"On 24 January 2026, demonstrators, including Kurdish community members, gathered in Odense, Syddanmark, to protest a new offensive led by the Syrian military against Kurdish-held areas, and to express solidarity with Rojava and Kurdish civilians.",5ca4a96852eed938edebc4ac0521ad97a1e8609b91eed0bfea2672988ef4bbda
HRV268,2019-05-06,2019,Croatia,"On 6 May 2019, in Croatian city of Split, a clash occurred between the war veterans commemorating a rally against the Yugoslav army 28 years ago, and two men demonstrating over the death of a young Macedonian soldier during that same demonstration.",96a56bc94cdda2023c6df9e68b188db848b2eb85930e2f7caf1d9b5b51e46f4c
DEU23859,2025-02-08,2025,Germany,"On 8 February 2025, at the call of the Alliance Against the Right, including the SPD, The Left, The Greens, cultural organizations and the Refugees Forum (Fluchtlingsforum), around 4,000 people staged a protest in Lubeck (Schleswig-Holstein) against far-right ideologies. The event was part of a nationwide protest movement focused on defending democracy ahead of the elections.",7d989289a8ab1e522fd368251fb799d61a94933a444c25cfd72922561cd74683
ESP12885,2023-03-28,2023,Spain,"On 28 March 2023, members of CSIF held a protest in Granada (Andalucia) against the low compensations public employees receive for spending the night away from their residence for work reasons and to demand solutions.",a40138f172af5b411168a6892f6c962319f0ec6e3552837c6ef043b65f178705
DEU14440,2023-01-14,2023,Germany,"On 14 January 2023, about 70 people gathered for a march in Berlin - Charlottenburg-Wilmersdorf, demanding higher tolerance and support for people with physical disabilities or mental health problems.",6b22265b7ba58fea54c870e5567d4948e3a63b6b8bd94263a1bcc86cc03520fd
DEU3096,2020-09-05,2020,Germany,"On 5 September 2020, around 50 people protested in Eschwege with a human chain for peace and disarmament on the occasion of the 'Anti-War Day'. The protest was organised by the DGB and the Peace Plenum.",b4b02ba421bbd94ed0f761eddbcf6c9dc12e45d4cf264993ad0f90f6216495ae
FRA44632,2026-01-31,2026,France,"On 31 January 2026, in the morning, between 3,500 and 20,000 (according to organizers) people, including workers, police officers from Reunion, members of the trade union Synergie, members of the Reconquest Party Sarah Knafo and the MEP Marion Marechal (IDL), and RN member Thierry Mariani, gathered in Paris (Ile-de-France) to demonstrate. The event was part of a broader national mobilization, called by APN, to denounce understaffing, the lack of financial and material resources, and what they described as judicial impunity amid rising insecurity.",0b4bde8e3ef01124bfd129eca0881a0a34cdfc7a32964699752349c2f070c379
GRC8061,2026-01-27,2026,Greece,"On 27 January 2026, protesters rallied and marched during a 24-hour strike at the call of the Trikala Labor Center, following a deadly explosion and fire that gutted a biscuit factory, killing 5 women and injuring another 7. The protesters demanded an investigation into the causes of the explosion and demanded justice.",e2a5a956d881b12e04144f2fc465962dbab7819cdf79f208aaa3560ae1a8076a
IRL1910,2026-04-07,2026,Ireland,"On 7 April 2026, at the call of The People of Ireland Against Fuel Prices, protesters took part in a slow-moving convoy on the M7 in Limerick (Limerick City and County), calling on the Government to take action against the rising costs of fuel and cap fuel prices. The event was part of an ongoing series of nationwide demonstrations across Ireland, which began on 6 April 2026, in response to sharply rising fuel prices and broader cost-of-living pressures. As of 8 April 2026, the protest was still ongoing.",01bdf4f5bb068eaefba9452249b4e7110ecc70365ccf698f20b4ca89afe9157c
ESP22080,2025-09-06,2025,Spain,"On 6 September 2025, residents protested in Olleros de Tera (Castilla y Leon) in support of a local bar owner who was arrested for stabbing a man during an alleged robbery. Protesters demanded his prompt release and more protection measures in rural areas.",0e063da5e6f941a7cd1754facb73d80926b369bb59c41c2fc7911aaf93e7e54a
ESP8773,2022-02-19,2022,Spain,"On 19 February 2022, around 2,500 people protested in Almeria (Andalucia), demanding the region to provide more resources for public health services. The CCOO and UGT trade union were involved in the demonstration.",ed9d04ad8ec89e284dc2712225f5eac1fe891005b067ab9c83fea0801a83c325
FRA19109,2022-10-06,2022,France,"On 6 October 2022, around 100 PCF elected officials gathered in front of the prefecture in Rouen against the increase in fuel prices.",53ea1e64dd180d70a9867e0783d88ad0e8373f9c23dca0b63b54a1568000d771
ESP18104,2024-09-25,2024,Spain,"On 25 September 2024, around 600 residents held a protest in Montalban (Aragon) in defense of public health and denounced the lack of health professionals in the health centers of this rural area. Protesters blocked the road.",892261cdbae18dc94532fb1e0ee60ee14a9b41968139f8f22dc6a95f94c7284b
GRC5704,2024-10-25,2024,Greece,"On 25 October 2024, prisoners rioted over their living conditions and the inadequate health care in Volos prison after a Pakistani man, who had already been incarcerated for 2 years and had no known medical condition, died of a heart attack. They set fire to their belongings in their cells, which soon spread out of control. Strong MAT riot police forces quelled the riot. No injuries were reported.",c642bf1de37e552ca99e5d73a4384ca5acab54b4081156f8abc0d69c0ada9cb1
IRL35,2020-02-01,2020,Ireland,"Around 1 February 2020 (as reported), a week earlier a group of parents gathered outside of a school in Bettystown, Co. Meath, to demand the need for better school services.",ad97f63fe9b13d96679ce1454a46d81464064460399b01ef33f230d0c5a43d35
GRC6904,2025-08-28,2025,Greece,"On 28 August 2025, on the day parliament would debate and vote on a bill introducing new disciplinary rules for civil servants, ADEDY and its local chapters called a strike and protest denouncing the government's measures as 'anti-labor', saying they criminalize union activity, abolish the appeals process and remove worker representation from disciplinary boards. Federations OENGE, POEDIN and POE-OTA joined the strike and demonstrations. There was a march followed by a rally in Patras.",d1de9d6c19e871a727d1beb2472aa16abef2f141465ed436aa2a42dee1688660
GBR8203,2025-02-01,2025,United Kingdom,"On 1 February 2025, in the afternoon, thousands of supporters of the 'Stop the Isolation' movement marched from Waterloo Station to Parliament Square in London - Westminster (England) in support of far-right activist Tommy Robinson, who was serving an 18-month prison sentence at the time of reporting. The march, during which participants carried banners with slogans such as 'Free Tommy Robinson' and 'Stop the Boats,' crossed Westminster Bridge and concluded at Whitehall. At the call of SUTR, over 5,000 anti-fascist campaigners and trade unionists from Unison, NEU, UCU, PCS, CWU, and Unite organized a counter-demonstration, marching from Piccadilly to Whitehall in London - Westminster (England) and counter-demonstrators highlighting concerns about the rise of far-right movements both in the UK and globally. Police arrested six people from both sides for incidents such as setting off flares, breaching police lines, and spitting on an officer.",cf8350e3646f67f5b69a1404a3d85ca17914ee2638cef7c7d78f424eefd81bf3
ITA19494,2023-03-28,2023,Italy,"On 28 March 2023, students of the Marco Minghetti high school occupied all the high school's branches in Bologna (Emilia-Romagna, Bologna) to protest against the legitimization of fascism by the institutions, the psychological distress caused by the school system, the job placement programs, and the underfunding of schools, among other things.",df460212c3a834a6ed986c925c15171d87b300c58dd68ddd9b76f2d8d1dd4ea0
ITA28238,2025-10-30,2025,Italy,"On 30 October 2025, AVS affiliates gathered outside the Council of Ministers' seat in Roma - City Center (Lazio), while a government meeting on the Strait Bridge was taking place, to oppose the government's plan to build the bridge. They argued, on the basis of the Court of Auditors' remarks, that the project was economically unsound and would have amounted to a waste of public money.",6cc1d5fbcd94572dacc1e10540c7864694535f6fcf3dae845cfec86a5766892f
ESP6197,2021-06-29,2021,Spain,"On 29 June 2021, between 550-600 citizens protested in the Tetuan district in Madrid - Tetuan (Madrid) against the closure of the Villaamil health centre.",5f1c6775bae35a916d8bb3a3dc5c6e37518edf17ed7789a9171781b618996476
ITA9017,2021-05-18,2021,Italy,"On 18 May 2021, O. G. Pro-Gest packaging manufacture workers gathered, with the support of trade unions, outside their factory's gates in Altopascio (Lucca, Toscana) to protest against the company's management. Workers were joined by the town's mayor and a center-right municipal councilor and mayoral candidate.",3d8f5ec6f4ed859ae291a27603e39fd2467cb6f80d847efc4d8de14915e01d15
ITA27052,2025-06-11,2025,Italy,"On 11 June 2025, people, including the mayor (PD) and other local elected officials, gathered at the Campanara motorway exit near Pesaro (Marche) to denounce long-standing delays in five compensatory road projects tied to the A14 third-lane expansion.",47bddc19b06e04f47c2e2f385e9185d6ed10943a0fd6647d8a2f589e14632242
GBR8729,2025-07-15,2025,United Kingdom,"On 15 July 2025, FBU members gathered outside Hampshire Fire and Rescue's HQ in Eastleigh (England) against the government plan to cut firefighting jobs and funding.",fd9c939de6e0e783749113456c950a5ceb78756a3451052a029ef2f6b9d0f3e8
BEL2590,2023-06-07,2023,Belgium,"On 7 June 2023, a few hundred people protested in front of the office of the Minister of Justice in Brussels - Ville de Bruxelles (Brussels), against a proposed law that protesters claim would limit the freedom to protest in Belgium. Among the protesters were representatives of the labor unions ABVV-FGTB, ACV-CSC, and ACLVB-CGSLB, and the action groups Greenpeace, Liga voor Mensenrechten, VluchtelingenWerk, FOS, and Hart Boven Hard.",3ef6b21a537ba18f1b50d3990ecb13a5706ae1039715c77907938bfe805aa618
BEL453,2020-06-30,2020,Belgium,"On 30 June 2020, around 300 people staged a protest in Brasschaat against the imminent establishment of school project De Kaart in their neighbourhood.",21f723d26137132af4de0ed716ed5f0cf6011f3458cbfa11c5e4f0f0e0f1782e
ESP23663,2026-01-03,2026,Spain,"On 3 January 2026, at the call of the Bolivarian Assembly of Girona (L'Assemblea Bolivariana de Girona), around 100 people, including organizations in solidarity with Latin America, such as friendship associations with Cuba or human rights in Argentina, as well as political and trade union groups such as IU and the Communist Party of the Valencian Country (coded to PCE), gathered in front of the US Consulate in Valencia (Valencia) to condemn the US military intervention in Venezuela, which resulted in the abduction of President Nicolas Maduro and his wife on 3 January 2026,",708161dc0a2df1846f0fdeaa183cb67a0cc0c3ed763cccbe748727d7f9f1bb07
DEU1392,2020-05-01,2020,Germany,"On 1 May 2020, people from the far right gathered in Erfurt for a protest. People from the far left gathered for a counter-protest. The exact reasons for the demonstrations were not reported.",0cd1220524cb5586b896941e5fbbb0942087c5bb05175c6f82eaf2726fefeb35
FRA26834,2023-06-29,2023,France,"On 29 June 2023, overnight, people took to the streets of Pessac (Nouvelle-Aquitaine), vandalizing and setting fire to street furniture and buildings. The Chataigneraie police station's entrance was damaged, a 'France service' municipal service office was severely damaged by a fire in the Saige neighborhood, several shops and restaurants were ransacked, and the police station in the Arago neighborhood was completely destroyed by a fire. The event occurred in the wake of the shooting and subsequent death of 17-year-old Nahel M. by a police officer in Nanterre on 27 June 2023.",a077aaca02c292edb22a119114d9867319c4064d1eb10c8141b29d115d306083
ESP5912,2021-06-17,2021,Spain,"On 17 June 2021, citizens, including CDR activists, gathered in Santa Coloma de Gramenet (Barcelona) to express support to a pro-Catalan independence activist sentenced to five years in prison. The activist was accused of public disorder and attacks against law enforcement officers during a counterdemonstration organized against Police Salary Justice (JUSAPOL) in 2018.",91e33acabf7faf144d300318fd2314e08ae45cdc7b34080b359eef228acf513d
ITA19534,2023-04-06,2023,Italy,"On 6 April 2023, at the call of CGIL FILCAMS, CISL FISASCAT, UIL UILTRASPORTI, and UGL IGIENE AMBIENTALE, striking CNH cleaning workers gathered outside the company's headquarters in Foggia (Foggia, Puglia) to demand an urgent meeting with the company and that new staff be hired.",c42a68e61af0a8d6a221b7ebd78d5dcb88bd201f886231f20bc9efb2eaba520f
CYP155,2019-04-26,2019,Cyprus,"On 26 April 2019, hundreds to 1,000 people of all ages and nationalities including politicians, artists, journalists, members of Filipino organisations, rallied in front of the presidential palace in Nicosia for a protest vigil to mourn 5 women and 2 girls who according to the police were killed by a captain of the National Guard that confessed. The protesters questioned the way police handled the disappearance of migrant women workers, mostly Filipinos, and decried 'sexist, misogynist and racist' attitudes. A group of Filipino women held prayers.",5525f75f628e625b00986564aa82c4781570459ff6841c7230475d31aa4267a0
ITA22270,2024-02-21,2024,Italy,"On 21 February 2024, as part of a national demonstration and at the call of FIOM CGIL and UILM, a large group of workers demonstrated in Palermo (Sicilia) to demand more security at work after 5 workers died in a work-related accident at a construction site in Firenze on 16 February 2024. Protesters demanded the government take action to ensure the protection of workers' lives and safety at all levels while at work.",fc9c58f96ee096043871567163aed5d629906bd3a53d0fce3f5fb6bf04e9aa66
SWE1259,2021-04-18,2021,Sweden,"On 18 April 2021, demonstrators, including Socialist Justice Party activists, gathered in Alingsas to oppose the residential tenancy policy proposed by the government that would allow landlords to use free market pricing for rental apartments.",d887f0dddef83614cfd63ea935c0da3a38b255504cd2ede6acba9d2c984121f9
CYP2149,2025-03-01,2025,Cyprus,"On 1 March 2025, residents of Menogeia and surrounding areas staged a protest against the planned construction of the Limnes migrant reception center. They held placards reading 'We will not live in fear, we demand safety NOW' and 'You ignore us, but we will not be silenced'.",abe75e1f171ca540566bbe134d41d695c843ccfe8044da0507603752f7595e95
ITA23477,2024-07-11,2024,Italy,"On 11 July 2024, people staged a silent protest during the left-wing parties' periodical celebration Celebration of Unity in Cesena (Emilia-Romagna) against the construction of a Snam methane pipeline, which will pass through their land.",745b245a5424faf8f7ca335e98573161b1372303b58d214e3f155911e0bb69d4
MNE1411,2024-11-24,2024,Montenegro,"On 24 November 2024, residents of Vraneska Valley blocked the road from Bijelo Polje to Mojkovac, at the Slijepac Bridge near Bijelo Polje, demanding the resignation of the police management, due to their dissatisfaction with how they handled the arrest and investigation into the murders of two individuals in the village of Sokoc.",f0eab47bc9244abac042e9ac8cf15b49d9b0abf58a38e196ea23853b298fa1ec
POL7839,2024-10-22,2024,Poland,"On 22 October 2024, activists gathered in front of the local prosecutor's office in Warsaw, protesting against what they see as unjust detention and trial against a Catholic priest accused of embezzlement.",75be67fdeeb23080669fae40d1e00840374e3549c249854a8c7da29af0d65d03
FRA6589,2021-02-06,2021,France,"On 6 February 2021, around 15 yellow vest demonstrators occupied the Auchan roundabout in Pau. They demanded social and fiscal justice with salary raises and better purchasing power.",1acf49ea5d755394da5d9b94558b51dfc4961c6ee88121d1f532e8d75c645cc7
AUT95,2020-05-01,2020,Austria,"On 1 May 2020, around 500 to 850 people joined the Mayday protest in Vienna - Inner City (Wien), gathering in Rathausplatz and marching on the Vienna Ring Street, to demand amongst others an unconditional basic income and a good life for all.",670fe0bebd3658fa548bfbae27a6bda95ae0b1e3016bb35612237892c1b72016
BGR261,2018-11-11,2018,Bulgaria,"On Nov. 11, 2018: Around 1,000 vehicles blocked roads in Plovdiv protesting against high fuel prices, low living stadards, and increase of prices, and demanded comprehensive change of state policies.",63ba9d9faaa01232949cec4dd500ef033921052ea507dbb2db376bf7577b0203
FRA9965,2021-06-24,2021,France,"On 24 June 2021, around 30 employees of the SFR company demonstrated in Bordeaux at the call of the CFTC, CFDT, SUD and UNSA unions. They denounced job cuts.",e461cac3772ec2e2355219d39fb53bafee6352a659941bc0aeb717c177693e9f
ITA18351,2023-01-08,2023,Italy,"On 8 January 2023, inmates staged a protest and noisily slammed their iron plates on the bars of their cells in the prison house in Noto (Siracusa, Sicilia) against the lack of hot water following a boiler malfunctioning.",b83546173c812221c0677c1d746b598e2399b8dcc23514c020fe8112a0b7ddaa
BIH1446,2025-09-10,2025,Bosnia and Herzegovina,"On 10 September 2025, citizens marched 22 kilometers from Tumare to Stog (coded to Vozuca) to commemorate the 30th anniversary of the expulsion of 1920 Serbian families from Vozuca, the Krivaja Valley, and the Ozren area. Participants also called for the identification of missing persons, for Republika Srpska institutions to regain jurisdiction over missing persons investigations, and for the prosecution of those responsible for war crimes.",5461c6a42dca0d2d3a933a31b61124429ef4f95e6e91ef3594be4ab575265178
DEU16174,2023-05-01,2023,Germany,"On 1 May 2023, at the call of DGB, people gathered in Treysa, to protest for workers rights on the occasion of International Worker's Day.",ab4dd408d6b86b35b929c4e61096904b60ae819dc27e42bc67df297c78ee2e4d
BGR1676,2020-12-09,2020,Bulgaria,"On 9 December 2020, people protested outside the government headquarters in Sofia against air pollution.",f71e33e0fe5a6cf9608d544e858d0e13750a976332f9259afa3a7c66b90c6c16
MKD1047,2023-09-25,2023,North Macedonia,"On 25 September 2023, protesters gathered in front of the government building in Skopje to protest and demand a trial for those involved in the recently uncovered smuggling of vital cancer medication outside the oncological hospital, which is thought to have caused deaths due to patients not being given treatment.",1c1f8184a4f4af91605671d4e1c22c0a3a2e16626d6c99a2a15e7330c5ec217c
FRA23274,2023-03-11,2023,France,"On 11 March 2023, an unknown number of people staged a torchlight procession march in Martigues, in the continuation of International Women's Day, to demand more gender equality.",2997aa0e6a29f067e8640abb74b6fe3fb2ca04575b5788c8be94838461894aae
FRA46539,2026-05-09,2026,France,"On 9 May 2026, at the call of the Haitian group Nou Bouke, members of the Haitian diaspora gathered outside the Haitian Consulate in Paris (Ile-de-France) to demand the reopening of the Toussaint Louverture Airport in Haiti, which remained closed for domestic security concerns. Protesters demanded the free circulation of the Haitian people in Haiti, and peace and security for the country more broadly.",28e03d3756e9eca4503c10fcca6c427f05b0962fa5acd5af5d462426b0c69da2
ESP50,2020-01-12,2020,Spain,"On 12 January 2020, almost 100 Vox supporters protested in Merida to defend the national unity and demand that the Government respect the sovereignty of the Spanish people and the Constitution.",5cb0bb6456bf27aefcca57cff217d7e548c7c91f0a463047ca63c2effd8425ac
BEL1086,2021-03-17,2021,Belgium,"On 17 March 2021, around 30 police officers and union activists staged a protest action in Liege to denounce the violence against their colleagues during riots in the city the weekend before. The chairman of the MR party was present.",35b12bd9d8f570c1c8cb925ea5c719c5e27e3bd960de308ed5c0248b4308213a
SRB812,2019-03-29,2019,Serbia,"On 29 March 2019, in Pancevo, Serbia, members of the '1 of 5 Million' protest group held a peaceful anti-government protest . The protest is a part of anti-government protest happening throughout the country since the end of November, motivated by an attack on an opposition leader.",95ab3320f59c0de0e87939966879739cd9609c646105779692975f4d1e1cb1ec
FRA7638,2021-03-27,2021,France,"On 27 March 2021, around 100 people, including students and parents, protested in Toulouse against a medical school reform.",3cf9e42b4c694f0a3b7c94bd521964813a899fb6f8481e79196a3c2d1b6f4875
DEU13536,2022-10-08,2022,Germany,"On 8 October 2022, people, at the call of DGB, demonstrated in Gottingen against inflation, high energy costs, and called for an immediate stop to rent increases. An association called 'Good Housing for All' participated.",966fbdc138d7adab852de4b4d804786356526571b8bc88fe8d088a9bcf421d41
ITA25055,2024-11-18,2024,Italy,"On 18 November 2024, at the call of UIL, people, including workers, UIL delegates, and Molise Region President Francesco Roberti (FI), staged a rally outside the Prefecture in Campobasso (Molise) to protest against workplace fatalities. Protesters laid 102 cardboard coffins on the ground to symbolize victims and demanded stronger workplace safety measures.",a3f7601c38daab605dec72bd76faed87b9565a85d86afe4560935fdc83dd3f73
MNE1745,2026-04-29,2026,Montenegro,"On 29 April 2026, the Union of Free Trade Unions of Montenegro (USSCG) organized a protest in front of the Government building in Podgorica (Podgorica). Demonstrators demanded the signing of a new General Collective Agreement and a 10% wage increase to match inflation. Union leaders criticized the government for stalling negotiations and warned of radicalized measures if a deal is not signed within 15 days.",f5e23469fc5d45bc53f0ed572004aa0b345e1bff759e06d0c53cfbb2473d608f
