event_id_cnty,event_date,year,country,notes,note_hash
ESP5096,2021-04-28,2021,Spain,"On 28 April 2021, around 100 festival sector workers protested in Santiago de Compostela (A Coruna), demanding to restart their economic activities following the coronavirus restrictions applied to their labor sector. They also demanded greater financial help after more than a year and a half without working due to the pandemic.",527ce7bd0826feffbfe28222dca9b1dd1cba559c9af942894d74140d2ec33697
ESP5252,2021-05-06,2021,Spain,"On 6 May 2021, health workers gathered in Valencia, demanding the Regional Ministry to provide information about their future labor conditions since the government would not extend the services to the concessionary company for which they work. Protesters complained about transferring health services into direct public management.",fd7e2a4f0950a11ee4cae8fc003d5ac9e1c05bf5053b3127044e5fb5afa81ea9
ESP5266,2021-05-06,2021,Spain,"On 6 May 2021, farmers drove around 100 vehicles and tractos in Ejea de los Caballeros (Zaragoza) to protest against the Royal Decree 41/2021 concerning the application of the European Common Agricultural Policy (CAP) in Spain. They complained about losing the financial aid provided to farmers.",01e7f2b41d67fa2107bf0528f96e93abcde25f2b97b555fd70e06768c2980cfc
ESP5270,2021-05-06,2021,Spain,"On 6 May 2021, around 400 Colombian citizens protested in Santa Cruz de Tenerife (Canary Islands) over the violent repression of demonstrators in Colombia.",d7c912082eb7d91e2dea4a8dae5929a3eccb7fe69d80516376794d57a3c8ba46
ESP539,2020-05-11,2020,Spain,"On 11 May 2020, health workers called by trade unions such us Abertzales Workers' Committees (LAB), Left Trade Union Convergence (ESK), Basque Workers' Association (ELA), General Union of Workers (UGT) and Workers Commissions (CCOO) protested at the Cruces hospital, in Barakaldo, against the visit of the President of the Basque Country and the Health Minister to the hospital. Protesters received them with boos and shouting 'get outside' to denounce the management of the coronavirus crisis outbreak by the Government.",4cce627b1e7152f0d277a44448f5c8b42fe299a981ea9f83cc34d4ff3f83fe05
ESP5491,2021-05-17,2021,Spain,"On 17 May 2021, BBVA bank workers gathered in Gijon (Asturias) to protest the announced collective dismissals affecting around 3800 job positions at the national level. The CCOO and UGT trade unions were involved in the protest.",bb323a1fe7c79c9ae9451761cec8f831dd7eef3552d14da4ba1ba73498825539
ESP5583,2021-05-27,2021,Spain,"On 27 May 2021, workers of 'Feafes' mental health services camped outside the assistance center in Caceres to protest over the one-year overdue salary payments.",d603db929b99431d64a6b7147b638e454c96aff62fdcf80f97938b674b88c206
ESP56,2020-01-12,2020,Spain,"On 12 January 2020, more than 500 Vox supporters protested in Malaga to defend the national unity and demand that the Government respect the sovereignty of the Spanish people and the Constitution.",ee39520eaa5881d433b65ffb1043eb5be2360f89ad6000c5d024f192a3695f9b
ESP5620,2021-05-23,2021,Spain,"On 23 May 2021, hundreds of citizens called the White Tide, including health workers, protested in Salamanca to demand better national public health services.",65028f947a0e65b0751669431f9bacf470c4c533341900dfa6f0171127178799
ESP5732,2021-05-31,2021,Spain,"On 31 May 2021, around 100 workers of the public company of Environmental Management of Castilla La Mancha (Geacam), including UGT and CCOO members, protested in Guadalajara, demanding a fair collective labor agreement for their sector. Workers protested over precarious working conditions and the 'overuse' of temporary contracts.",2ebf74fd940e51f26254a734de30d9bcf43f077158c703f8a64d479cdae2fd0e
ESP5733,2021-05-31,2021,Spain,"On 31 May 2021, Cotronic workers, a Movistar outsource company, protested in Sevilla against unfair dismissals. The UGT and CCOO trade unions were involved in the protest.",d1ecdc1cc62ac39aeda4e6743367be86c7d7fce421df3fcc079355b70f4938f9
ESP5737,2021-05-29,2021,Spain,"On 29 May 2021, citizens called by the SEPC student trade union protested in Barcelona, demanding the acquittal of thirteen students accused of public disorder. The charges are related to their participation in a demonstration against university fees increase in 2017.",be27f2a7eee164353bb6e484e02a4cee9d8c92ad0cd475ad9e872a5e3ad27c50
ESP576,2020-05-17,2020,Spain,"On 17 May 2020, around 450 citizens gathered at the Socialist Party headquarters, in Madrid - Moncloa-Aravaca, to protest by banging pots against the management of the coronavirus crisis by the Government and calling for the Government to resign. Demonstrators also gathered in Salamanca, Moncloa, Aravaca, Pinar de Chamartin, Mirasierra and Chamberi neighbourhoods in Madrid.",b2a28a9cc4d45538c76c292e2adc2b655fc4c82b0fb94c5fb11f2d217ea33d47
ESP5787,2021-06-11,2021,Spain,"On 11 June 2021, citizens gathered in Colonia de Sant Jordi (Balearic Islands) to protest against gender-based violence. Protesters condemned the disappearance of two sisters (one and six years old) who went missing with their father on 27 April - after he failed in returning the kids to the mother. The rescue team found the six-year-old girl's body in the ocean. The father is the main suspect of the case. Feminists' movements called nationwide demonstrations.",d14d4ecaa6324ed05057a12cae6ca9f28170a3d36ee68789eb5bff67c0e79e64
ESP5901,2021-06-11,2021,Spain,"On 11 June 2021, citizens gathered in San Martin del Rey Aurelio (Asturias) to protest against gender-based violence. Protesters condemned the disappearance of two sisters (one and six years old) who went missing with their father on 27 April - after he failed in returning the kids to the mother. The rescue team found the six-year-old girl's body in the ocean. The father is the main suspect of the case. Feminists' movements called nationwide demonstrations.",32b91d702488c89a3454f8803e58d9678e7d877a0b2bf0a243256ac877eb205a
ESP5940,2021-06-17,2021,Spain,"On 17 June 2021, workers, including CIG, CCOO, and UGT union representatives, gathered in Santiago de Compostela demanding a fair energy transition. They protested over the Endesa thermal power plant's possible closure in As Pontes de Garcia Rodriguez (A Coruna).",4a7951ab9874cc06f95524f0b9b08fddd510049ddbd0f5d49aa8bffb66b5a115
ESP6021,2021-06-22,2021,Spain,"On 22 June 2021, citizens protested in Plasencia (Caceres) against the company that owns the flats where they currently live -the Sareb (Company for the Management of Assets proceeding from Restructuring of the Banking System).",56166fdf9870be2ee0e78e82c8067dfc1b595f28843f84d792b607f1be893950
ESP6059,2021-06-22,2021,Spain,"On 22 June 2021, Caixa Bank workers protested in Granada against the bank's layoff. The protest was called nationwide. The CCOO and UGT were involved in the protest.",20e0d434eb10c5da922e2e28a8d0613e2184ef33916d4cae09794f69483acb15
ESP6065,2021-06-22,2021,Spain,"On 22 June 2021, Caixa Bank workers protested in Lugo against the bank's layoff. The protest was called nationwide. The CCOO and UGT were involved in the protest.",ceceb9a0e4a23acdbd2b6eab51ee82f48e2a8735332f8e413e82a690dfde974f
ESP6074,2021-06-21,2021,Spain,"On 21 June 2021, around 100 Greenpeace, Ecologists in Action and Friends of the Earth environmental activists blocked access to Repsol Technology Lab in Mostoles (Madrid), condemning their responsibility for the climate crisis. Police forces arrested 30 activists to vacate the Repsol multinational research center.",aa548051d67fdd342365b8b653326d56c3584675b91cb4074dbb9f3856370626
ESP6126,2021-06-30,2021,Spain,"On 30 June 2021, interim civil servants protested in Palma de Mallorca (Balearic Islands) to complain about the overuse of temporary contracts by public institutions. They also demanded that the government comply with the Framework Agreement on fixed-term work- Directive 1999/70/EC.",88969284068e83590881fbf1c9092144e633602b6d4ddfcfa1f8722d57604bf5
ESP6160,2021-07-01,2021,Spain,"On 1 July 2021, hundreds of people, including CCOO and UGT trade unions, protested in Langreo (Asturias) to call attention to the industry crisis that the region is going through. They protest against the loss of employment and the constant industries closure.",c2ca688fab548905e9cd6b7dd7311153bd6360b40ddbe280d118be6523d10f75
ESP6248,2021-07-05,2021,Spain,"On 5 July 2021, citizens called by LGBT groups protested in Las Palmas de Gran Canaria (Canary Islands), demanding justice for the murder of a 24 years old young man who was beaten to death in A Coruna due to his sexual orientation. They protested against LGTBphobia.",e9713409c874f394874d2944f727efe55284937ddb3a746c5f4adc1e51d852c7
ESP637,2020-05-20,2020,Spain,"On 20 May 2020, around 100 citizens gathered to protest in Barcelona - Sarria - Sant Gervasi by banging pots against the management of the coronavirus crisis by the Government. Simultaneously, around 15 anti-fascist counter-demonstrators were also protesting. Police forces established a police cordon between the two crowds of demonstrators for safety reasons.",f521acae3e96a75943193080468bdc1f48507abb9f248e8a2d722f0b3384b37c
ESP6426,2021-07-16,2021,Spain,"On 16 July 2021, around 200 refugees protested in Ceuta, demanding a decent reception system for asylum seekers and migrants. No Name Kitchen and Maakun associations called the protest.",dd01d57610d82798c5172267ce75f16f9d1d758d3483a1e0d66bf2be9929db49
ESP6460,2021-07-28,2021,Spain,"On 28 July 2021, milk sector farmers protested in Lugo, demanding fair pricing for their milk products.",988ca70422aa7f35423935226dbf0a469f8619ca74c14595d2404156d3e65552
ESP6473,2021-07-30,2021,Spain,"On 30 July 2021, citizens gathered in Salamanca to protest against the prime minister during an official visit. The Uscal workers also complained about precarious working conditions.",253076097a8ee4e6af82ba3074ee21810a2ee73f2a7e154c5ebebf4aed0def7b
ESP6487,2021-07-23,2021,Spain,"On 23 July 2021, local residents protested in Padron (A Coruna) against the increase of power in the electrical substation located close to the town.",53a3ae0cfa5feecc2d6d86fedc345fa6b0e37d7c8ea976b6c8be0bcc08233d9b
ESP650,2020-05-21,2020,Spain,"On 21 May 2020, around 100 citizens gathered to protest in Murcia against the management of the coronavirus crisis by the Government. Protesters also called for the Government to resign.",44dea6a398e01dda5bedd11781b784a1f58851e0ef73847c35e517fd917b6daa
ESP6556,2021-08-02,2021,Spain,"On 2 August 2021, farmers protested in Malaga, demanding fair pricing for their milk products. They distributed milk to the people during the demonstration. The ASAJA trade union was involved in the protest.",c51d4b7d025d1b80800054840eb8c9e354302299d4225cdf8da532027a4224e1
ESP6602,2021-08-15,2021,Spain,"On 15 August 2021, around 1000 people staged a human chain at the call of Ecologists in Action in Puente Mayorga beach in San Roque (Cadiz) to protest against installing an electrical substation.",3d3bd6b86754ea57d537922546f2bc707aceef7e5389a3f261f91986c0b4092c
ESP6693,2021-09-09,2021,Spain,"On 9 September 2021, workers of the 112 emergency call centres gathered in Logrono (La Rioja) to protest work overload. They complained about precarious working conditions. The CCOO and UGT trade unions were involved in the protest.",4b212356cf23a9918b173ee9bf016359bf5d998646e7de4ae1828f76ff94d2ad
ESP672,2020-05-23,2020,Spain,"On 23 May 2020, people in around 100 vehicles protested in Ourense called by Vox political party to denounce the management of the coronavirus crisis by the Government.",316fc8605f9c6df3c7300394308565f20fccd83e45c2c91cd56ef670c1e930c7
ESP679,2020-05-23,2020,Spain,"On 23 May 2020, people in around 300 vehicles protested in Segovia called by Vox political party to denounce the management of the coronavirus crisis by the Government.",e232aecd0d8c7ba8e688cf24a9434746a30d14bd9467f4e7f9c6f11faf9761c8
ESP6800,2021-09-15,2021,Spain,"On 15 September 2021, around 200 student's families of Las Anejas school protested in Teruel (Aragon) to express discontent about the removal of the language consultancy service worker.",8c65f080d6a98d9f9ea6aff19fb08e4f9a219f8e35003b503b37114642e0e839
ESP681,2020-05-23,2020,Spain,"On 23 May 2020, people in around 300 vehicles protested in Avila called by Vox political party to denounce the management of the coronavirus crisis by the Government.",e1399e1f17e9d02b939d7db5c0f5cb292b090820067ef9e28eb265d0b97b2c4c
ESP6849,2021-09-20,2021,Spain,"On 20 September 2021, several dozen attorneys protested in Sevilla, demanding the regional government increase the remuneration policy for public defenders.",e336f627ea8813b8d3dd2f9cea6855e0cb82be79fdab7b734fab3bc6c68fbc3d
ESP6908,2021-09-24,2021,Spain,"On 24 September 2021, Fridays For Future activists demonstrated in San Sebastian (Basque Country) to draw attention to environmental problems and to demand action against climate change.",bddff73e9bf2a8d91c7b3ecf075370ecf50abfca8735869cc2af1042c80154b5
ESP701,2020-05-23,2020,Spain,"On 23 May 2020, people in around 250 vehicles protested in Santa Cruz de Tenerife called by Vox political party to denounce the management of the coronavirus crisis by the Government.",24d7a404f6b200a7af8e8edc5631b3947535502cd97794dab9f7fe5aa17c2eb8
ESP7047,2021-10-03,2021,Spain,"On 3 October 2021, around 20 protested in Girona to commemorate the general strike organized on 3 October 2017 - which was organized to protest police violence during the referendum held on 1 October 2017 on Catalonian independence. Demonstrators also protested against the three-year old televised speech of the King of Spain some days after the celebration of the referendum took place. They burned photos of the King of Spain.",85d2df0412b6055cb7a807f71d9dbb53c0e426658a8e6eb76e55a86d925cf020
ESP7129,2021-09-28,2021,Spain,"On 28 September 2021, workers of the 112 emergency call centers gathered in Sevilla (Andalucia) demanding better working conditions. The CCOO trade union was involved in the protest.",ab5408082b034a31fc86840c78fe92cef122d13ee5b46422b04da44d6ab1451f
ESP7236,2021-10-16,2021,Spain,"On 16 October 2021, about 30 people, including international experts, gathered in La Jonquera (Girona, Cataluna) to demand that local brothels, which they considered 'concentration camps', be closed and that authorities pass a law to define the practice as violence against women, penalizing brothel owners and clients.",032939d7b2fb07ef7dc59cec28638dec91ec1559bb19b3e46a1c986829053c69
ESP7344,2021-10-23,2021,Spain,"On 23 October 2021, citizens, including Podemos political party members, protested in Sevilla (Andalucia), demanding greater budget allocation for public health services and increasing medical staff. The White Tide Platform called the protest.",d978ef2f689821411da4477b494a98e920fc122b03c88f1248d4cb4e27eb8faa
ESP7390,2021-11-02,2021,Spain,"On 2 November 2021, citizens gathered in Sant Sadurni d'Anoia (Barcelona) to condemn the rape of a 16-year-old girl.",fd379ef84e7d2fadd004879e7a6b9c1e997824c36ed9d34f4cc139ef56d908f4
ESP7445,2021-11-06,2021,Spain,"On 6 November 2021, hundreds of residents of Os Mallos neighbourhood protested in A Coruna (Galicia) to demand more safety in the area.",f95b4e4afb749dd9c1e5157d484948c9fe53218b30b0dc0d92d71d86980c5c95
ESP748,2020-05-28,2020,Spain,"On 28 May 2020, around 200 Nissan workers gathered in front of the plant, in Montcada i Reixac (Barcelona), after the company officially announced to the Government that it would close the factory in Barcelona. Workers burned tires and cut the traffic of the C-17 highway to denounce the company's decision.",da01ac346a3e69a967cbdfe25c9b82b462449defeb87e58905be30f1817a3452
ESP751,2020-05-28,2020,Spain,"On 28 May 2020, around 30 protestors marched to protest in the Sotogrande urbanization, in San Roque (Cadiz), by banging pots against the management of the coronavirus crisis by the Government. Protesters also called for the Government to resign.",0b27980d99427b0228021fa29d28b090f06960a80db49ed9a437da2b669c8172
ESP7583,2021-11-14,2021,Spain,"On 14 November 2021, around 50 people gathered in Sestao (Bizkaia, Basque Country) to complain about problems and conflicts created by a neighbour in Rebonza street. They demanded institutions to provide solutions.",4c429e7c0a22576facfc27a4f26a4384b8b25e165d9ff48d9eef146b50f1c2dd
ESP7718,2021-11-23,2021,Spain,"On 23 November 2021, Unicaja bank workers gathered in Madrid to protest against collective dismissals. The CCOO and CIF trade unions were involved in the demonstration.",7a5de1791f7809e9f4f12881ec576b23587f365ff9bf3be1e01593d1b2398f02
ESP7730,2021-11-20,2021,Spain,"On 20 November 2021, thousands of people protested in Sevilla (Andalucia) to defend public services. They demanded the end of the public-private partnerships and complained about precariousness in the labour market. The CGT and CNT trade unions called the protests.",e32fdea23ded327c0733d8aba8236179261f40d4fb56cf5c16b3ec3946e28661
ESP7783,2021-11-20,2021,Spain,"On 20 November 2021, the Salamanca Feminist Movements affiliates protested in Villasdardo (Salamanca, Castilla y Leon), demanding to restore a wall painting in a municipal building after the local government removed it in October.",623f9ab73a817151a5f729eb973a4964032181f302b9f2d1c3b30cf48b0bbc12
ESP779,2020-06-01,2020,Spain,"On 1 June 2020, demonstrators gathered in front of the United States Consulate, in Barcelona - Sarria - Sant Gervasi, to protest against racism and for supporting the Black Lives Matter movement (BLM).",553b7b662a4b96c71e8ab87022a88562e6635ebeb4dc493be6278befb3598caf
ESP7804,2021-11-25,2021,Spain,"On 25 November 2021, during the International Day for the Elimination of Violence against Women, citizens gathered in Girona (Catalonia) to protest against gender-based violence.",df2e02e971cf8f7e70c19f3d547aa9dedf08cc386c6ff3f18cefa335f6b8494f
ESP7806,2021-11-25,2021,Spain,"On 25 November 2021, during the International Day for the Elimination of Violence against Women, hundreds of people gathered in Toledo (Castilla-La Mancha) to protest against gender-based violence. The '8 March Platform' was involved in the demonstration.",67c384a696f7b631e9842bd2e1dde07eb2d41431c2fe7a6c2e7e94275762e34a
ESP7830,2021-11-25,2021,Spain,"On 25 November 2021, during the International Day for the Elimination of Violence against Women, citizens gathered in Ceuta to protest against gender-based violence.",fc13700cbb3a4b52223f8bba34767865a2ac6db889df1ff28a1d092cde2f6e10
ESP7868,2021-11-29,2021,Spain,"On 29 November 2021, stockbreeders protested in Zamora (Castilla y Leon), demanding greater pricing for their milk products. They also complained about the high production costs. The ASAJA, COAG and UPA trade unions called the demonstration.",5c3b06e78b67886e4bb0ebf78774449aa1c6446d9005260c9bb5165fdecbd768
ESP7870,2021-12-03,2021,Spain,"On 3 December 2021, around 2,000 farmers and stockbreeders staged a protest from Favara until Tavernes de la Valldigna (Valencian Community) to protest the high production costs. The ASAJA, COAG and UPA trade unions called the demonstration.",972801875b933c78b8b20c38dea5864784dbb36d0be05cb32982286237079e90
ESP7967,2021-12-04,2021,Spain,"On 4 December 2021, Mahle company workers, including CCOO, UGT and CGT affiliates, protested in Vilanova i la Geltru (Barcelona, Catalonia) against the factory's recently announced closure.",b26b9cf772211ea23ac00cb1ef370a588a81c8dfbb477f21b6167fe792b373d3
ESP8027,2021-12-20,2021,Spain,"On 20 December 2021, farmers, including the UPA union, drove around 200 vehicles and tractors in Cuenca (Castilla-La Mancha) to protest the high production costs.",c1ee9523dd1baf8070898e62df07d2fbe8a38ba846175e0150a193a081a3a299
ESP8140,2021-12-12,2021,Spain,"On 12 December 2021, around 250 people protested in Logrono (La Rioja), demanding the regional government increase the budget allocation for the primary health services. The Platform in Defense of Public Health called the protest.",a35e15a959ec5a15d99dd7034c8d4e5a0458894a382e08ffcd715690556dc883
ESP8199,2022-01-08,2022,Spain,"On 8 January 2022, citizens protested across Vitoria-Gasteiz, calling on the government to modify the penitentiary policy applied to former 'Basque homeland and freedom' (ETA) prisoners. Protestors demanded to transfer all ETA prisoners close to the Basque Country and end the dispersing policy. The protest was called by Sare Herritarra.",aeeff76c7288e173b2fbc0ab4daf2630f7af0913102712da39dcc39353186518
ESP8215,2022-01-12,2022,Spain,"On 12 January 2022, medical personnel of the University Hospital Doctor Peset protested in Valencia over the overload of public health services following the sixth coronavirus wave.",881398fa88955b9b70b4435dbb6528cade63db22023b1cb812e401826af692ff
ESP8238,2022-01-10,2022,Spain,"On 10 January 2022, around 100 applicants of the fire fighting force protested in Las Rozas de Madrid about cancelling the last stage of the examination process.",fd45f9fb73704d128fb5f2c3eba2b6747759a6330babcafb55d7e2bfc97d72ec
ESP8413,2022-02-03,2022,Spain,"On 3 February 2022, citizens protested in Lugo against the new labor reform. Protesters demanded the repeal of the 2010 and 2012 labor reforms. The CIG trade union was involved in the demonstration.",301160996d3cfe8519d937714739d42bc85ac7bf5b4174c0587dfcee8d5340c8
ESP8427,2022-01-28,2022,Spain,"On 28 January 2022, on the occasion of the Regional President presence, people evicted from their building two weeks ago protested in Ibiza (Balearic Islands), demanding solutions for their situation.",25687b364a59086e530a16d07ea6b1a0bf6e3e4c83ea00971cc4aa2a382b935b
ESP8446,2022-01-31,2022,Spain,"On 31 January 2022, around 30 people protested in Barakaldo against the forced eviction of a woman victim of gender violence.",4985d66523ecc24aa085f2ea7cd8e50a2fb856728dd3c481dd3f0481c10554d0
ESP8506,2022-02-09,2022,Spain,"On 9 February 2022, environmental agents protested in Betanzos (A Coruna) to condemn the attack that suffered a work colleague last week.",2077764244cafac0fa083900fd7c5966186786dfce7de7aeb37b0cf08c6a9da4
ESP8539,2022-02-05,2022,Spain,"On 5 February 2022, citizens protested in Lebrija (Sevilla), demanding greater resources for public health services.",d2c3da4c77a33b723acde60fc2bd3339e44905d675216bfd27907de810a5d068
ESP8595,2022-02-08,2022,Spain,"On 8 February 2022, around 100 bike riders protested in Bilbao to complain about the danger of the new city bike line.",be547526e2f02257c2f032ae62b7b95586c33b86c4af8dca48842185b215453b
ESP862,2020-06-08,2020,Spain,"On 8 June 2020, demonstrators gathered in Barcelona - L'Eixample to protest against racism and for supporting the Black Lives Matter movement (BLM). Protestors cut the traffic of La Meridina Avenue until Police Forces mediated with protestors to unblock the road.",b88fd22b75647095453bb2a172ec3dc5a4b67fa8c67e3ca546634348d7723e46
ESP8674,2022-02-14,2022,Spain,"On 14 February 2022, around 45 retirees and pensioners protested in Zumaia to complain against the new pension reform. They said that the reform would decrease the purchasing power. The Euskal Herria Pensioners' Movement called the demonstration.",5ff28f74186ba2a11615889d3d3a1e9d2dd22ec93f9420956e34b38be1f20448
ESP869,2020-06-09,2020,Spain,"On 9 June 2020, demonstrators gathered in Alicante to protest against racism and for supporting the Black Lives Matter movement (BLM).",3f5611a18c10ba4096273cb3601a6526c8e7a3604840e3f7c2644c75c5de656e
ESP87,2020-01-17,2020,Spain,"On 17 January 2020, teachers of the Resilis Private Childcare Foundation protested in Girona against the delays in salary payments.",9a4173c3974ac47d10f49bd093f5e1315a5571a1e300d5824e13c254d9ace03f
ESP8714,2022-02-17,2022,Spain,"On 17 February 2022, health workers, including people called by the White Tide, protested in Cieza, demanding improvements in the primary health services in the region.",8dbc02322e596762c6cb2d407281a136b978ccefded76db87b15cdfb71c581ea
ESP8802,2022-02-25,2022,Spain,"On 25 February 2022, citizens, including people from Ukraine, protested in Ciudad Real to condemn Russia's invasion of Ukraine. They demanded to stop the war.",5cb128fdd89b8f48af69154b9076360e075f7308fc3e55ec975dbd51e2a3cc9c
ESP8803,2022-02-25,2022,Spain,"On 25 February 2022, around 200 citizens, including people from Ukraine, protested in front of the Russian consulate in Barcelona to condemn Russia's invasion of Ukraine. They demanded to stop the war.",4da84653f10a4d3714d0c505d29588f17ca8402c5338aebeaefc43d8158e11a0
ESP8804,2022-02-25,2022,Spain,"On 25 February 2022, dozens of citizens, including people from Ukraine, protested in A Coruna to condemn Russia's invasion of Ukraine. They demanded to stop the war.",6af84b7b0a0af00f8efd1d4893595230ae182441619219fe1dce7feea9c1bfbf
ESP8897,2022-02-28,2022,Spain,"On 28 February 2022, citizens, including health workers, staged a strike and protested in San Sebastian against the workforce shortage and demanded dignified labour conditions. They complain about cuts in public health services. The CCOO, UGT, SATSE, ELA and LAB unions participated in the demonstration.",f2e400f9728813a9c9a6f2e7725f737486044777a74b946422d31452ef3b2a1c
ESP890,2020-06-10,2020,Spain,"On 10 June 2020, transport workers protested by driving around 75 buses in Murcia to demand the government urgent economic measures to alleviate the decrease of economic activities due to the coronavirus crisis.",f0619e42eb884d68da0b3cc067b44f741703613ba9e6e1f4cd24d0d174d0539a
ESP8915,2022-02-26,2022,Spain,"On 26 February 2022, several hundred people, including people from Ukraine, protested in Murcia to condemn Russia's invasion of Ukraine. They demanded to stop the war.",4c2df7ba19b871640ed4775cc22c0137366ddcb5534e82fd2904fbb8dc64d534
ESP8937,2022-02-27,2022,Spain,"On 27 February 2022, over 2000 citizens, including people from Ukraine, protested in Leon to condemn Russia's invasion of Ukraine. They demanded to stop the war and implement harsher economic sanctions against Russia.",620ec4144927b08c7d0d7953abccbcb2c4618b13a536e3f720ee26607eff17d8
ESP8940,2022-02-26,2022,Spain,"On 26 February 2022, citizens, including people from Ukraine, protested in Alicante to condemn Russia's invasion of Ukraine. They demanded to stop the war and implement harsher economic sanctions against Russia.",d71734511d0f1e1ebb5715145a7f28ff5183ff218704bc71099f4f3ac93c3e51
ESP8957,2022-02-26,2022,Spain,"On 26 February 2022, between 1500-2000 citizens protested in Valencia to condemn Russia's invasion of Ukraine. They demanded to stop the war.",5b02d371adc883508b0b80345b89cb00a45763c943076b816a74e3c88efc9df3
ESP901,2020-06-10,2020,Spain,"On 10 June 2020, around 50 protestors of Moroccan origin gathered, in Melilla, to demand to the Moroccan authorities to open its borders with Spain to return to their country. Protestors denounced that the country is not allowing the entrance of its national citizens who, as a consequence, are stuck in Spain since the start of the coronavirus crisis.",82367a09457cedfa4d52ef5736fe71e0e9c94b709fd641db215cf0545ba6c038
ESP9053,2022-03-08,2022,Spain,"On 8 March 2022, citizens, predominantly women, protested in Ponferrada (Castilla y Leon), demanding gender equality on International Women's Day.",f0073cd6c19081b636c711862101df6989b5778573d05ac34f1ecdf167e22809
ESP9054,2022-03-08,2022,Spain,"On 8 March 2022, thousands of people, predominantly women, protested in Jerez de la Frontera (Cadiz), demanding gender equality on International Women's Day.",6aceabc238897a9b1b282ea646ac69c1986b01a1da279371a8409dd736ebc22e
ESP9062,2022-03-08,2022,Spain,"On 8 March 2022, citizens, predominantly women, protested in Renteria (Basque Country), demanding gender equality on International Women's Day.",0c694052c493d4b91fb11c0be597902f5323aee2f83d78f1322afdaf6cce26dd
ESP9071,2022-03-08,2022,Spain,"On 8 March 2022, citizens, predominantly women, protested in Tolosa (Basque Country), demanding gender equality on International Women's Day.",6af606594bedabc940764e4ee9ea6f42fcb94895fb4613fbabfb10ae6f11a02d
ESP9121,2022-03-11,2022,Spain,"On 11 March 2022, citizens protested in Traspinedo (Valladolid) against the closure of the Unicaja bank branch in the village.",c23127ade92eeabebc727ef605b67be4705cf2dc49d513e327fdb2010a1d3458
ESP9149,2022-03-11,2022,Spain,"On 11 March 2022, around 15 members of the Inter-Union Confederation gathered in Girona (Cataluna) to call for to recruitment of school nurses across the Catalan region.",d657184d3a6233616e070eb061b1dd7817660a8b5babc303ba32a03b6634739c
ESP9165,2022-03-14,2022,Spain,"On 14 March 2022, transport workers cut the road traffic and formed a picket line in Valencia, demanding better working conditions and complaining about the high fuel prices. The Platform for the Defense of the Freight Transport Sector called a nationwide strike action.",b4b50bc860b4ea78e0054b40581ca3a03d47fb3b8d51aebcafb493d01cbe9877
ESP9210,2022-03-15,2022,Spain,"On 15 March 2022, transport workers staged a protest caravan in Ponferrada (Leon, Castilla y Leon), demanding better working conditions and complaining about the high fuel prices. The Platform for the Defense of the Freight Transport Sector called a nationwide strike action.",34ffbca29b6983e9155561af0ebbe56c0d6994e135d99cdbfb4dc011c1706fc9
ESP9350,2022-03-18,2022,Spain,"On 18 March 2022, Douglas perfumery and cosmetic store workers, predominantly women, staged a strike and protested in Plasencia (Extremadura) over the company's announced collective dismissal.",9845dbdabcf9570fe00c930f68d309c719e88cd6a8a54b5cae92fac9c81049ec
ESP9468,2022-03-21,2022,Spain,"On 21 March 2022, al least 100 transport workers held a caravan protest between Alvaro Domecq and Europe avenues of Jerez de la Frontera (Cadiz, Andalucia), demanding better working conditions and complaining about the high fuel prices. The Platform for the Defense of the Freight Transport Sector called a nationwide strike action.",15f086718a37d87fa5147523fc42790950217f43b2f0a6797945adb44e934fd3
ESP947,2020-06-13,2020,Spain,"On 13 June 2020, citizens together with bullfighters marched in Malaga to claim that bullfighting is an important part of the universal culture. Protestors demanded not to limit or censor bullfighting tradition in the country.",6b4e61f1433a853be43b43a93fa5618acd27758ac4c89ec50caa0dfa77a7c356
ESP950,2020-06-13,2020,Spain,"On 13 June 2020, citizens together with bullfighters marched in Pamplona to claim that bullfighting is an important part of the universal culture. Protestors demanded not to limit or censor bullfighting tradition in the country.",629c44f292c758b32bc7249be7535cd695a655518360d5e0a10cb1313b1712e1
ESP9542,2022-03-22,2022,Spain,"On 22 March 2022, around 150 people, including people from the Sahrawi community, protested in Granada (Andalucia) against the government's policy shift over Western Sahara.",8597dfd7506f905cf19862acfd450efbd00e0cc19295a9f85ed25f00374199fb
ESP9561,2022-03-19,2022,Spain,"On 19 March 2022, supporters and members of Vox political party and its Solidarity Trade Union staged a protest in Plaza Mayor of Salamanca (Castilla y Leon), to decry the government of Pedro Sanchez for the increase in the price of electricity, gas, fuel, and other basic products. Protesters waved Spanish and Vox flags.",17393b3a0b922fa8824ade379f32ff3ac5818c6ffb7369c060dfc2dee414996f
ESP9579,2022-03-24,2022,Spain,"On 24 March 2022, hundreds of students went on strike and protested in San Sebastian (Basque Country) against the new Education Law Reform. The Ikasle Abertzaleak called the demonstration.",9bc29ea67a870db93a581f26d110ea82dacae5b2c027df154d982a4a77305acc
ESP9597,2022-03-19,2022,Spain,"On 19 March 2022, tens of members of cycling and environmental organizations staged a protest at the train station of Pontevedra (Lugo, Galicia), demanding Renfe to be able to transport their bicycles on medium distance trains without difficulties.",a5714668d106e14c46e06d33cda12ba2ae9f4edbb33a1d9cec48d3e1b3a03e72
