event_id_cnty,event_date,year,country,notes,note_hash
ISL142,2024-01-13,2024,Iceland,"On 13 January 2024, people demonstrated in Reykjavik to show support and solidarity with the people of Palestine amid the ongoing Israeli offensive in Gaza. The demonstrators also called on the Icelandic government to file a lawsuit against the State of Israel at the International Court of Justice for alleged war crimes committed in Gaza.",957be201698eee4749ff60b30336977e1fad966991f62f795ca9bcac107301fe
POL5646,2023-06-14,2023,Poland,"On 14 June 2023, activists from the Women's Strike movement gathered for a rally in Szczecin and many other cities across Poland and in abroad, protesting against the current strict anti-abortion law in the country. It was a reaction to yet another death of a pregnant woman that was denied abortion after a miscarriage and died as a result of subsequent medical problems.",6517a63bcd4d79dfac3ee36f160b39a026ff820db3e1a67c74e8ddc05ec606c6
ROU2602,2024-02-07,2024,Romania,"On 7 February 2024, AUR members and supporters protested in Buzau, condemning the intention to set the same date for European elections and local elections.",1f2db683530bfc1dc25b15ad2969a94c9f1d7cad19bc9fdac8c7b24077e9b8b8
DEU12529,2022-05-21,2022,Germany,"On 21 May 2022, around 500 members of Fridays for Future demonstrated in Koln at the Roncalliplatz to demand more climate justice. Protesters also demanded climate protection after state elections recently took place.",cf74995311a4b647081eacfb4d69de2f39ef3b667fd47c899147de585fce1c85
GBR3329,2021-06-11,2021,United Kingdom,"On 11 June 2021, housing services staff, represented by the Unite the Union gathered outside Aberdeen City Council Headquarters in Aberdeen to protest against its proposals to merge the 'housing officer' and 'support officer' roles within the organisation which protesters claim will lead to lower pay and job losses.",ac1f6f0b06c7bcf230a704d6394c488804bb7593b935665fe1368337c98463f2
CHE389,2021-11-18,2021,Switzerland,"On 18 November 2021, workers at a delivery company gathered in front of a supermarket in Lausanne to denounce their working conditions.",8078b2c0390a50f9d9b5097cf73f57e748d8be1754fff1ef3ede623723d48e31
NLD3646,2025-03-11,2025,Netherlands,"On 11 March 2025, in the morning, at the call of student and faculty unions, over 2,000 students, faculty, and staff, including members of AOB, gathered at Domplein in Utrecht (Utrecht), blocking traffic and staging a protest march through the city center. The protest was part of a nationwide strike against the government's planned 1.2 billion euro cuts to higher education. The demonstration ended around 13:00 after the march and additional speeches at Domplein.",2b89147a5a2dc965170339bd329b620d7896bb5bfa00dff3723b05d29806bd75
ESP20400,2025-03-27,2025,Spain,"On 27 March 2025, health workers held a protest at Hospital Virxe da Xunqueira in Cee (Galicia) to demand better safety measures after the recent series of aggressions against health workers.",b95a8f429ce107eafa9e9940b2ac69b2d3b681c47a92aeca7ab9f6746e97cfb5
NLD983,2021-04-02,2021,Netherlands,"On 2 April 2021, around 30 farmers and FDF activists staged a protest in Utrecht to demand a better revenue system for farmers and the introduction of the Farmer Friendly supermarket label.",68b2a60fb7f5ed499dfa3fef6937c7fb2e0161506a8ab8f0f3bd705c8b246d2d
SWE1338,2021-05-15,2021,Sweden,"On 15 May 2021, demonstrators marched in Stockholm to oppose coronavirus restrictions. The protesters were dispersed by police personnel as the number of participants exceeded the allowed gatherings limit. The demonstration was a part of the 'World Rally for Freedom' worldwide action against coronavirus related restrictions held on 15 May 2021.",81ed00fa587f8bd35a2c5f5641950e7de3e65f5c7f199007219d77e810287160
FRA40819,2025-06-28,2025,France,"On 28 June 2025, at the call of CP, farmers gathered and planted flowers in Figeac (Occitanie) to protest against the Duplomb Law, which aimed to legalize the use of certain previously banned pesticides, citing their potential environmental impact and health risks for both farmers and consumers.",687cacf7c13db471dedfb7847a0f6efc65432a64d924a8a6cd2c168c80bd1c53
DEU22214,2024-08-03,2024,Germany,"On 3 August 2024, around 6,000 people gathered in Essen (Nordrhein-Westfalen), to protest for diversity and LGBTQ+ rights. The event was disrupted by approximately 20 young neo-Nazis who shouted right-wing slogans. The event remained peaceful.",5705ed376cc4787c8d20b747b881c4e70f7ec1691e2d53f904b8efc7ab06df36
FRA3134,2020-09-17,2020,France,"On 17 September 2020, around 150 persons gathered in Vannes, at the call of the CGT, FSU, UNEF and SUD unions. They demonstrated for the 'rights of workers' following the coronavirus pandemic, as part of a national day of protests. They demanded a ban on staff cuts, more resources for public services and better working conditions.",9b0fb1361e1f1178d3ed3b0828a4d5fb69d9b5c15f8c69e2ccd576dd86ac2144
GBR6272,2023-03-18,2023,United Kingdom,"On 18 March 2023, less than 20 people gathered outside Novotel in Ipswich to protest against the accommodation of refugees in the hotel. Also, more than 100 people outside the hotel for a counter-demonstration to show their support for refugees. Protestors were chanting and holding banners saying, 'refugees welcome here'.",874e060382f611eb63a984f3f12d5f768ba53c1ebd4883a36960d3e296004690
CZE1275,2024-03-24,2024,Czech Republic,"On 24 March 2024, several hundred activists gathered for a pro-Palestine rally in Prague, criticizing ongoing military operations of Israel in the Gaza strip.",25df92f193ec183755b5da727fac30720da43327686ecd690f958cad20c4d7c1
GBR1839,2020-09-19,2020,United Kingdom,"On 19 September 2020, thousands of people marched through Brighton city centre as part of the Black Lives Matter movement.",7c52a9febb22ffbf2d471b89116b9973999683a51adcf948b3151e0c0632eb25
NLD2053,2022-10-30,2022,Netherlands,"On 30 October 2022, around 300 people staged a protest on the Dam in Amsterdam to demand more rights for asylum seekers in the Netherlands and to denounce the ongoing asylum crisis in the Ter Apel asylum center. Different asylum seekers were present and gave speeches. The protest was an initiative of Platform Stop Racisme.",1853d80dec8b9994e0dd4d1e0f69739b6bdf4cacd664c6a9e84e284ff616ae80
CHE1163,2025-10-01,2025,Switzerland,"On 1 October 2025, at 5 pm, people, including students, researchers, and union representatives, gathered on Federal Square in Bern (Bern) for a national rally organized by VSS/UNES/USU to denounce federal budget cuts and rising tuition fees. The event was the culmination of a nationwide day of demonstrations held across several Swiss cities (coded as separate events). Participants warned that the planned reductions threatened teaching quality, research capacity, and equitable access to higher education.",83537e0613d677a15102069e7a30b2ea3658c3605932df73e044de60c71b65af
HUN268,2021-07-13,2021,Hungary,"On 13 July 2021, HVIM, Mi Hazank members and one MP, and Betyarsereg members protested outside the headquarters of an NGO in Budapest - XIII, condemning the alleged promotion and lobbying of LGBT ideology.",4e75da8e67e94c7c3c755116eeea8875c3f463ce04f026c745efb2fe59c75051
SWE5421,2024-03-15,2024,Sweden,"On 15 March 2024, Fridays For Future activists demonstrated in Umea, Vasterbotten, to draw attention to environmental issues and calling on the government to stop subsidizing the aviation industry due to its negative environmental effect.",e2b5429db8964e239de6a09e5fd93b3f1cae5ad6536ad98389254f5fcc917b60
ISL131,2023-12-29,2023,Iceland,"On 29 December 2023, for a third consecutive day, Palestinian refugees demonstrated at Austurvollur square in Reykjavik urging the Icelandic government to aid in retrieving their family members from Gaza.",939604c05acf08ab68ea2c6ce7efbe1ecf9067ed941364124b18cc7c3a47e2d8
FRA42586,2025-10-02,2025,France,"On 2 October 2025, in the morning, students blocked access to several high schools and universities in Rennes (Bretagne), opposing the government's draft 2026 budget, austerity measures, and the pension age increase, and calling for fair taxation and stronger public services. Around 300 people blocked access to Rennes 2 University. Police physically intervened to lift the blockade at Sciences Po Rennes and prevented high school students from blocking the entrance of the Jean-Mace high school, though protesters later organized a second blockade inside the school courtyard. The Rennes 2 campus was eventually evacuated after a fire of wooden pallets was reported, without direct police clearance. The events were part of a nationwide strike and demonstration day called by CFDT, CGT, FO, CFE-CGC, CFTC, UNSA, FSU, and SUD to oppose the government's draft 2026 budget, denounce austerity measures, demand the repeal of the pension age increase, push for fairer taxation and conditions on corporate subsidies, and call for stronger public services and investment in a just ecological transition.",8f4414347619f35934b2d0c3a8e8e5ec5dd8012dce46a3980b87f296b99b185a
FIN1079,2023-10-11,2023,Finland,"On 11 October 2023, activists from Extinction Rebellion staged a 'slow march' in Tampere calling for the protection of forests and for biodiversity. Police personnel were present to ensure the security of the event.",713b9f616167a101aead0664072329b88620e0a264b4c3f7d9f6b3f0e0d70533
HUN1443,2026-02-15,2026,Hungary,"On 15 February 2026, a few hundred people protested in front of the Ministry of Foreign Affairs in Bem Jozsef Square in Budapest - II (District 2) against pollution at battery factories. Organized by Greenpeace, God-ERT, and other civil groups, demonstrators demanded accountability after revelations that the government knew about toxic exposure of workers at the Samsung plant in God.",808abf47ffa0176a5b250a17edffe85cb9b2463ef1cda0f02a930e726bdb2e9c
GRC4014,2023-01-27,2023,Greece,"On 27 January 2023, farmers of Thessaly moved more than 600 tractors, blocking village squares in Karditsa, to protest over rising production costs.",abb49873d5b3ae81c42104015eb89364a5fa19991e3342c68bf96d396caae057
SWE6513,2024-11-17,2024,Sweden,"On 17 November 2024, demonstrators, including Russian community members, gathered in Stockholm to protest against the ongoing war in Ukraine and express their opposition to the regime of Vladimir Putin.",f52c454bd4d8d35cfea7326b855aee5610ed17fba5c7b97dd2fd6c3ddf544d02
ROU3761,2026-05-03,2026,Romania,"On 3 May 2026, hundreds of people gathered in Victory Square in Bucharest (Municipality of Bucharest) for a rally in support of the Prime Minister, two days before the vote on the motion of censure filed by the Social Democratic Party and the Alliance for the Union of Romanians. The Mayor of Bucharest and a National Liberal Party general councilor joined the demonstrators. Gendarmes with several intervention teams were deployed but no incidents were reported.",9558ecb916a8c513143dcc0bcadf11c556ffb69ad7879bce64d1686ab802d4c8
POR2511,2025-03-14,2025,Portugal,"On 14 March 2025, residents and members of the municipal government held a protest in Vila Real (Vila Real) to demand the closure of the municipal landfill, citing environmental concerns, bad odors, and health risks. Protesters blocked the road leading to the landfill with vehicles to prevent trucks from entering and exiting. They denounced the continued operation of the landfill despite previous commitments to shut it down and accused the company Resinorte of exceeding its permitted waste capacity.",55e109b2e31991bd37b1ef123775002295a15cffed7f9e43cf9f87a73d35cfd7
GRC2675,2021-03-17,2021,Greece,"On 17 March 2021, couriers supported by their union participated in a motorcade in western Thessaloniki, including Ampelokipoi, Evosmos and Neapoli, driving to the Labour Center in central Thessaloniki. They protested for collective labor contracts, increased coronavirus safety measures, government support for the national health system, and against police violence among other issues.",9c64380a5cbc88897c248be40a6dad7e7e7bf2b226a49f59f1cf33f4780f829a
AUT663,2021-06-05,2021,Austria,"On 5 June 2021, around 1,000 people took to the streets from Karlsplatz (Vienna - Wieden) to Heldenplatz (Vienna - Inner City) for a BLM protest in Vienna to protest against 'structural racism.'",865f85c360ee67fc7115071d1bfcbdd6d4b53c9078262f7c898637d1ac4c26d2
SRB6586,2025-11-10,2025,Serbia,"On 10 November 2025, citizens gathered in Subotica to support a mother on hunger strike who lost her son following the collapse of the concrete canopy at the Novi Sad's railway station. She demands accountability for the tragedy, the release of detained students, and snap elections. SNS supporters counter-protested. A group of them blocked journalists from taking photographs, crumpled a reporter's press accreditation, and attempted to seize one of their phones.",90c3c233ac0b14d34b6e619e2570f720773ee415667fe47ff89bb36ea50d2ca8
NLD5329,2025-05-10,2025,Netherlands,"On 10 May 2025, around 30 residents, including local politicians from the FvD and Party for Teylingen (Partij voor Teylingen) parties, gathered at the truck parking area on Teylingerdreef in Voorhout (Zuid-Holland) to protest against the planned establishment of an asylum seeker's center (AZCs) for eighty unaccompanied minor asylum seekers. The demonstrators expressed concerns about potential noise, nuisance, and safety issues for nearby neighborhoods.",cf973d5f1161f16ba6a91effacea68f5c40a451e3edd5de8bf90028d9a9e192b
ALB1308,2024-05-01,2024,Albania,"On 1 May 2024, protesters, labor unions and workers gathered in front of the Prime Minister's office in Tirana to demand higher salaries and better working conditions on Labor Day. Albania has been suffering a continuous cost of living and inflationary crisis, which has particularly affected poorer and working class citizens.",d4e458106320ec070990998ce69339bc1bbac49bce58ca67feac28ff7fa9c494
DEU2062,2020-06-06,2020,Germany,"On 6 June 2020, more than 300 people protested in Ingolstadt against racism and for human rights under the motto 'Black Lives Matter'. The protest was sparked by the killing of an unarmed black man by a police officer in the United States.",89d228adf3a64d462f6e8b95e0dccdde1c7127daee6392d508b46c03dd73ac72
ESP20956,2025-05-11,2025,Spain,"On 11 May 2025, in the afternoon, thousands of people, including the Minister for Digital Transformation and Public Service (PSOE), the PSOE spokesperson for the Municipal Group, the SMR co-coordinator and Congressman, and individuals from the cultural, academic, political, and youth sectors, gathered in Callao Square in Madrid - Centro (Madrid) to call for greater European Union integration. Protesters advocated for the safeguarding of European values and social democracy, and emphasized the need to foster a sense of European belonging through education and civic engagement. The demonstration concluded with a performance of the 'Ode to Joy'.",a1ffdb1d63199d0ce6b440587b4b0619759ab2322f6c1186afe50e0c354f0393
EST86,2020-09-11,2020,Estonia,"On 11 September 2020, 4 students participated in a Fridays for Future protest in Tallinn, demanding 'decisive action' by governments in the face of climate change.",6cfd03f7ac31a47b6524afccb9ca8477000692a541e50e7ed7f258864cca52da
DEU22402,2024-08-31,2024,Germany,"On 31 August 2024, at the call of the Alliance Against the Right, under the motto 'Whether in Thuringia or Hamburg: Not an inch for the AfD!', 750 people, including antifascists, gathered outside the AfD headquarters in Hamburg - Wandsbek (Hamburg), to protest against right-wing ideologies and in response to the electoral success of the AfD in Thuringen.",7d9d761f35bdba1ca0acb4fd8e7db7d320e25466011fbc64e0c2907950a06838
NOR1558,2024-03-17,2024,Norway,"On 17 March 2024, members of the Ukrainian community demonstrated outside the Russian Embassy in Oslo to demand the immediate withdrawal of Russian troops from Ukraine and to oppose the ongoing presidential elections in Russia. The activists displayed a banner reading 'Terrorism Has Russian Citizenship'.",9e13176021e4eaa5567afe08997419d578f5eb4c06360f2802ffbfc4d4c3a017
BEL1717,2022-02-15,2022,Belgium,"On 15 February 2022, dozens of students assembled at the VUB university headquarters in Brussels - Ixelles to denounce the approach of the university authorities towards claims of sexual intimidation of students by a professor.",3e02f91216ce88d663c9d08cea42f5bc6d929a86d5943c73fbcab5f0973c44ec
FRA2096,2020-06-11,2020,France,"On 11 June 2020, in the evening, around 100 police officers gathered in front of the police station of Bordeaux and dropped their handcuffs on the floor, at the call of unions. They protested against the declarations of the Minister of the Interior about implementing changes in the police arrest techniques that were made in response to a row of protests in the country against racism and police brutality.",58c70dcafc827baffd980967c3f787917a87f4d7b52e8569de0560c59e8720e1
NLD3334,2024-09-28,2024,Netherlands,"On 28 September 2024, fifteen XR activists protested, seven of them climbing on the grounds of the Amercentrale power plant near Geertruidenberg (Noord-Brabant). The protest, organized by XR, Quit with Coal, 'WISE Netherlands' (WISE Nederland), and Committee Clean Air (Comite Schone Lucht), called for an end to emissions and the removal of emission rights, opposing the shift to biomass, which they considered greenwashing. The police physically removed the protesters at 16:00.",2a9ac12722e675b835370ae5f7ab0c2c536814b4885757786d10f39ac681a80a
CZE655,2022-05-01,2022,Czech Republic,"On 1 May 2022, the Communist party organized a gathering in Prague, criticizing the current capitalist system. About a dozen of counter-protesters gathered nearby, pointing to the crimes of the previous communist regime. They also noted the links of the party to Russia and declared their support to Ukraine.",c36bcecdd63c00eb55ccb519592c8d981a07821c641af7d28859abb7942f13c0
DEU2595,2020-07-15,2020,Germany,"On 15 July 2020, around 15 members of The Greens as well as residents and members of the SPD and the Pirate Party protested in Petershausen for the rights of the LGBT community.",62474e7ff879a01369520c61fac681937af09d42393b48337ffbd8c1f6fa686e
SWE6531,2024-12-18,2024,Sweden,"On 18 December 2024, Extinction Rebellion staged a protest performance at a mall in Solna, Stockholm, to draw attention to overconsumption and to demand action against climate change.",764d8a650a8b1cbc113cb44316107c122d7b40a2f2db6ee5db0d3d9f633b7014
FIN1615,2024-10-23,2024,Finland,"On 23 October 2024, activists from Extinction Rebellion demonstrated in Kemi, Lappi, to oppose the opening of a new pulp mill in the area. The activists cited perceived negative environmental impact of the newly inaugurated pulp mill, highlighting its contribution to significant CO2 emissions and the effects of increased logging on Finland's carbon sinks and biodiversity.",e01a105b0d3f81cc370095451021ddd6dc38bdd093bf11f3f923968060ba7f7b
GBR6431,2023-05-09,2023,United Kingdom,"On 9 May 2023, students staged a protest march from the High Street entrance of the University of the West of Scotland to Storie Street in Paisley, calling on more support during the cost-of-living crisis amid the financial problems of the students.",7e5574e42662d3c57c8e1150ae1935526ea4b167bdc3d5d3b1ae738a83d169ef
HRV1131,2024-09-20,2024,Croatia,"On 20 September 2024, around 100 educational workers, organized by the school union 'Preporod', protested in front of the Ministry of Education in Zagreb demanding an urgent beginning of negotiations on branch collective agreements.",6fb52e01bf067a012dd0fdcc5a0ee54e6fe5046a64530935f77db6f6b1fc6fce
GBR4534,2022-03-17,2022,United Kingdom,"On 17 March 2022, Save Hough End Fields protesters and residents gathered at the Manchester Town Hall extension building in Manchester during a planning committee meeting. They opposed the plans to extend Hough End Leisure Centre onto Hough End playing fields in a bit to preserve biodiversity and communal space.",dedab6e3525a4985b15ad41409994b7725f0e7cc72ab30a8e06a90613961a974
SWE2544,2022-04-14,2022,Sweden,"On 14 April 2022, Nordic Resistance Movement activists gathered in Uddevalla to promote the movement's national socialist values and to oppose multiculturalism.",d80af2097f7efdaedf88dc448bb08f9e25b24f1767efad53cb2189ac3a5df06d
IRL1758,2025-08-16,2025,Ireland,"On 16 August 2025, anti-immigration protesters marched through Athlone (Westmeath) to oppose the establishment of a new accommodation center for international protection applicants (IPAS) in Lissywollen. Participants carried Irish Tricolors, placards, and banners with slogans such as 'Ireland Is Full,' 'Athlone Stands Together,' and 'No IPAS Centre Here'. Police forces were present to ensure public safety, and the protest passed off peacefully with no offences reported.",22c032c273358ab94840082be98f6fd6c47d41e4472c04cc13df82dde1b7faf7
DNK494,2020-11-01,2020,Denmark,"On 1 November 2020, demonstrators gathered in front of the City Hall in Odense against the decision of Poland's constitutional tribunal to impose further restrictions of abortion law. The demonstration was a part of a Europe-wide protest action in support of women's rights.",cdf11c54f0bfdbc1b4318072494d69fb6c673e17782e8033f41ee6c86c256c73
CYP1107,2022-04-10,2022,Cyprus,"On 10 April 2022, Cypriots participated in an international action of solidarity with Mariupol and rallied outside a Limassol theater to show that Cyprus supports Ukraine. The protesters lit candles and wrote the word 'children' and sent solidarity messages with Ukraine.",515283bef9e3f5f601656cd9cac02f25cf6fb6aa9e0758579300420581a24db0
FRA38430,2025-03-08,2025,France,"On 8 March 2025, at the call of the Feminist Collective 69 (Collectif feministe 68), between 300 (according to the police) and more than 400 (according to the organizers) people, including trade unions, students and LDH gathered in Mulhouse (Grand Est). The event was part of a nationwide day of strikes and demonstrations called by CGT, CFDT, CFE-CGC, FSU, SUD, and UNSA, along with feminist associations, including NT, to coincide with International Women's Day, aimed at demanding improved working conditions, wage equality, and stronger measures to combat gender-based discrimination and violence.",72099a78bee2230f2f7fe0d7c819c107a14b9723c272a42547490a5c9316844e
ROU1463,2021-02-17,2021,Romania,"On 17 February 2021, miners protested outside the Livezeni coal mine in Petrosani, demanding the payment of the delayed salaries and the clarification of the situation around the Hunedoara Energetic Complex.",65d12182c3e84ae560703e3a46631f93c70841fc9a31ba9c90c31421f388ac4d
FRA35302,2024-09-12,2024,France,"On 12 September 2024, at the call of CGT, several dozen bus drivers gathered outside the Keolis headquarters in Rennes (Bretagne) to protest against what they deemed toxic management and demand better working conditions.",010fed4300214fa6d5545dd31816651bddd64bbc440b6953bd4c4975f2201958
BEL1723,2022-02-13,2022,Belgium,"On 13 February 2022, around 900 people staged a protest in Brussels - Watermael-Boitsfort to denounce the imminent construction of social housing in their neighborhood.",cbccd5a4ff9a98d0fa893b398fec7e524b328a656e4c5a064be6fe0ca7cf7b03
FRA4696,2020-11-28,2020,France,"On 28 November 2020, around 200 people demonstrated in Moulins against a national security bill that they condemned as a violation of freedom of information, protesters' rights, and media rights, as well as the implementation of global surveillance of citizens. They also denounced police violence.",bba665632e849cb9d00816764e98743aed1cd0ffd8132c98a2d68103480c196b
BGR2275,2022-03-02,2022,Bulgaria,"On 2 March 2022, protesters gathered in Plovdiv to show their support for Ukraine in the ongoing conflict with Russia. The local Ukrainian community joined them as well.",36e0a2badc0a0fa4c771f16943b2a928a5a1e3bedf9be584f65ffdd226f6a4ce
GBR5487,2022-10-01,2022,United Kingdom,"On 1 October 2022, dozens of climate activists from Extinction Rebellion and Just Stop Oil marched through Westminster and blocked the traffic in London - Westminster to denounce the government's lack of action on climate change. This event was part of a six-week campaign to occupy Westminster in central London.",d74a1471213cef93c5794f5b67c8feaa0a73ad789db7e06cb3d30f5464804ab6
SRB4477,2025-03-07,2025,Serbia,"On 7 March 2025, students, teachers, and citizens blocked the main road in Valjevo, protesting against the political pressures directed at teachers as a consequence of their support for students' demands. Teachers voiced that they received reduced salaries for the previous month, despite being only a week in the blockade. The protesters also observed 15 minutes of silence as part of the 'Serbia, Stop' campaign in support of students demanding accountability for the loss of 15 lives following the collapse of a concrete canopy at the train station in Novi Sad. The protest marks the first day of the 'general strike', where workers and consumers across Serbia halted their activities to support the students' demands.",28500a6cf3f3142216764d886f86663f3743ae9d41ea288f381046f9cffd3b0b
FRA20178,2022-11-12,2022,France,"On 12 November 2022, 100 citizens and green activists, including Greenpeace and Attac delegates, demonstrated in Sete, at the call of the collective 'Bancs publics', Alternatiba, Attac, LDH, 51 and Greenpeace, to demand measures to combat climate change while the COP27 was held in Sharm el-Sheikh, Egypt. The demonstration took place as part of the Global Day of Action for Climate Justice",3279db33bb65e92f838eca686d05c1b6093bd93a532b67972f03c2fcb670b30c
POL2438,2021-04-23,2021,Poland,"On 23 April 2021, activists affiliated with the Feminist Revolutionary Brigade gathered for a rally in Torun, protesting against alleged reduction of women's rights, including the right for abortion.",6b649491aaa727800a1243f56bf250f80f8f610775f6395838ba9a4c55e133a6
ROU3238,2025-08-19,2025,Romania,"On 19 August 2025, teachers and the federations of education unions (FSLI, FSE 'Spiru Haret', Alma Mater) protested for the 13th day outside the Ministry of Education in Bucharest (Municipality of Bucharest), rejecting Prime Minister Ilie Bolojan's claim that teaching workloads had decreased in recent years. Protesters announced continued daily pickets at the ministry until early September and accused the government of trying to bankrupt public education and warned of teacher shortages due to austerity.",ba9e5202f402fce42937c3c4f000b04a79e32a4786e8931bca04c757e9b1ff09
SWE7077,2025-07-10,2025,Sweden,"On 10 July 2025, activists from the Animal Save movement staged a protest performance in Stockholm to oppose animal rights violations, to promote animal welfare and plant-based diets.",1f08dbffbadf073267ff7904df75763a0d71578bc44277020668a052f9b142e9
SRB5671,2025-08-19,2025,Serbia,"On 19 August 2025, citizens gathered in front of the SNS offices in Cacak to show support for a student who was abused by the commander of the Unit for Security of Certain Persons and Objects (JZO: Jedinica za obezbedenje odredenih licnosti i objekata) during the protest on 15 August. Protesters also voiced their opposition to the ruling regime and reports of police brutality at recent protests.",78cfe4f5a9528e56f7a3ae731d3bd12e74ff8895fdd4563514e19444c21f17ba
ESP24909,2026-04-12,2026,Spain,"On 12 April 2026, at the call of White Tide, around 3,800 people protested in Malaga (Andalucia) against the deterioration of the public healthcare system, demanding increased investment, improved staffing conditions, reduced waiting times, and opposing the perceived privatization of healthcare services.",64fd22d458e327db99a66d1e3f825397b4d04958f4553251e7c90e46d16c56d2
MNE92,2018-12-03,2018,Montenegro,"On 3 December 2018, 2018 in Podgorica, Montenegro supporters of Democratic Front (DF) political party protested the arrest of two DF officials.",f94eb276d11279c2e40e96a904b2ce0abbcd88f71ee163e3ceb2b6615cfe58e9
SWE1441,2021-06-03,2021,Sweden,"On 3 June 2021, Extinction Rebellion activists on hunger strike continued to gather in front of the Parliament of Sweden (Riksdag) in Stockholm to draw attention to environmental problems and to demand action against climate change.",702cbe708e132e4a609bc071e90d83eede0cfd70425ae8df6af929df3c1dfbe0
MDA1205,2022-04-17,2022,Moldova,"On 17 April 2022, several SOR supporters and members protested outside the parliament building in Chisinau - Buiucani, demanding a stop to the war in Ukraine and condemning the performance of the government.",48955fb36a59f50dbd719f5aaccc1d02aed157db493d0363ed711ecbcfc49e74
FIN1546,2024-09-04,2024,Finland,"On 4 September 2024, around 100 people marched in Rovaniemi, Lappi, to oppose accommodation of tourists in residential buildings and calling for regulations for short-term rentals.",c36c8dd17b9b8185f0d6b732bbcf5102041d01738b7a6f5c3c077ef757606a77
DEU22906,2024-10-30,2024,Germany,"On 30 October 2024, around 80 people gathered at the pro-Palestine camp at the University in Dortmund (Nordrhein-Westfalen) for a virtual appearance by the well-known climate activist Greta Thunberg. Journalists faced obstruction while attempting to cover the event, with some being denied access and others being closely monitored by camp participants.",04f873d586de8bce36285707583c24cef233b81489ccd0a75a778fdba1d39220
ESP15792,2024-02-13,2024,Spain,"On 13 February 2024, about 50 farmers participated in a motorcade in Leon (Castilla y Leon), blocking the AP-66 road. The event was part of a nationwide farmers' demonstration movement against the ratification of the EU's free-trade agreements until partner third countries comply with the EU's agricultural standards, and in favor of fair production prices for Spanish farmers, relief measures to offset the consequences of droughts and of the import of agricultural products from Ukraine, as well as better working and social conditions in their sector.",fadf22584cda6d16ed0c50c7668d7a6f96867af95d6f0552b3abd07db0038bb4
FRA30276,2024-01-23,2024,France,"On 23 January 2024, students blocked access to the university building in Nantes (Pays de la Loire) to protest against the government's immigration law, which they deemed xenophobic, unfair to migrants, and inspired by far-right ideas. The event took place ahead of the Constitutional Council's decision on the law's constitutionality, set to be issued on 25 January 2024.",2c55f10d7939d99777ab9d387e38c247ab32402edfa74b85a86770173e3fe06a
ITA299,2020-01-25,2020,Italy,"On 25 January 2020, around two hundred protesters gathered in Lecco on the occasion of a demonstration organized by the Sardines Movement. They protested against Nazi-fascism since it was the day of remembrance. They also protested against homo-transphobia and the representatives of a local LGBT association gave a speech.",869f0f868eb21d888388500aa0a32381495f3a73036d80056dd8729df832601b
ALB830,2020-12-15,2020,Albania,"On 15 December 2020, people protested in Tirana against the recent police killing of Klodian Rasha, demanding the resignation of Albania's police chief Veliu.",0e1097ea2e88c8463c5f0903714de0b529ad3bbcf0bfd810347e988b6aff350f
GBR4356,2022-02-21,2022,United Kingdom,"On 21 February 2022, university staff belonging to the UCU gathered in Newcastle upon Tyne to strike in protest changes to the Universities Superannuation Scheme (USS) that members assert to cut pension payments by 35 per cent.",0e7fac7d49306716641e0d72f761eac6f4870cbb85a9d9c1c022a13bd0e73676
NOR2305,2025-08-11,2025,Norway,"On 11 August 2025, around 40 Extinction Rebellion activists demonstrated during the Arendalsuka political event in Arendal, Agder, calling for a phase-out of fossil fuel operations and for climate issues to be addressed. Activists also displayed a Palestinian flag with the message 'Free Palestine'. Among those present were activists from Norway, Sweden, Finland, and Denmark.",44135e5eec1f1e92556cdf16f4f057f5878975d3bb61f2ff64ddb217106d7670
FRA32200,2024-03-27,2024,France,"On 27 March 2024, around 25 people, including PCF elected officials and members of the Kurdish community, gathered outside the Charles-de-Gaulle airport in Roissy-en-France (Ile-de-France) to demonstrate against the deportation of a Kurdish activist to Turkey, where they claimed he would be persecuted by the government. Around 20 people entered the airport and engaged in a brawl with members of airport security, before being separated by soldiers patrolling the terminal. Between three and five security agents were injured, one had to be hospitalized.",2a149426e7d62faed0317489150c4c09a2d66562cb5e55ddfd53ff79394b5d9e
GRC8027,2026-01-20,2026,Greece,"On 20 January 2026, on the 8th consecutive week of farmers' protests, following the 19 January meeting of farmers, livestock breeders, fishers and beekeepers with the Prime Minister, farmers started dismantling their nationwide roadblocks even though they were still dissatisfied. Farmers withdrew their tractors from a junction connecting multiple locations near Prosotsani.",21f6e2d90c32c270801ba38b59844ac4f774e4268c65bf20efcd29c8a2832db7
DEU24168,2025-02-15,2025,Germany,"On 15 February 2025, the Coalition for Democracy and Diversity, supported by several political parties, organized a protest at Schrannenplatz in Neuburg (Mecklenburg-Vorpommern), to show solidarity for democracy and diversity, with the participants voicing opposition to far-right ideology and activity.",b0f222ed9fd9d46ac1d8855d4ff9c57d4e00baf22b25a762b7406f83dca11438
